stop_id,stop_name,stop_lat,stop_lon
H2ec101b,ECAUSSINNES Carri  re,50.569288,4.170027
H2ec102a,ECAUSSINNES Ecoles,50.57201,4.174272
H2ec103b,ECAUSSINNES Hameau,50.573833,4.158053
H2ec104a,ECAUSSINNES Lavedelle Maison,50.5568,4.17792
H2ec104b,ECAUSSINNES Lavedelle Maison,50.557143,4.177911
H2ec105a,ECAUSSINNES Maison des Eaux,50.559824,4.174413
H2ec105b,ECAUSSINNES Maison des Eaux,50.560019,4.174163
H2ec106a,ECAUSSINNES Moulin Rouge,50.560451,4.166688
H2ec106b,ECAUSSINNES Moulin Rouge,50.560602,4.166453
H2ec108a,ECAUSSINNES Quartier Central,50.567121,4.166669
H2ec108b,ECAUSSINNES Quartier Central,50.56733,4.167435
H2ec110b,ECAUSSINNES Rue du Platoit,50.574516,4.165642
H2ec112a,ECAUSSINNES Gare,50.562114,4.157443
H2ec112d,ECAUSSINNES Gare,50.562114,4.157443
H2ec118a,ECAUSSINNES Place,50.569237,4.174551
H2ec119a,ECAUSSINNES Docteur Bureau,50.573833,4.170606
H2ep144a,EPINOIS Coin du Bois,50.410092,4.197083
H2ep144b,EPINOIS Coin du Bois,50.409913,4.197559
H2ep145a,EPINOIS Delhaize,50.410859,4.186465
H2ep145b,EPINOIS Delhaize,50.410706,4.186578
H2ep172a,EPINOIS Place,50.405778,4.206257
H2ep172b,EPINOIS Place,50.405476,4.20774
H2fa100a,FAMILLEUREUX FiǸvet,50.51959,4.202973
H2fa100b,FAMILLEUREUX FiǸvet,50.519406,4.202411
H2fa101a,FAMILLEUREUX SNCB,50.520028,4.211069
H2fa101b,FAMILLEUREUX SNCB,50.52015,4.210894
H2fa102a,FAMILLEUREUX Maison Communale,50.522508,4.206308
H2fa102b,FAMILLEUREUX Maison Communale,50.523213,4.206914
H2fa103a,FAMILLEUREUX Place de l'Eglise,50.522359,4.211198
H2fa103b,FAMILLEUREUX Place de l'Eglise,50.523114,4.210606
H2fa104a,BESONRIEUX CitǸ,50.519331,4.188542
H2fa105a,BESONRIEUX Chapelle au Puits,50.511727,4.196341
H2fa105b,BESONRIEUX Chapelle au Puits,50.51176,4.196515
H2fa106a,BESONRIEUX Bois de Courri  re,50.519194,4.184759
H2fa107a,BESONRIEUX Ecoles,50.516635,4.199319
H2fa107b,BESONRIEUX Ecoles,50.516774,4.199595
H2fa108a,BESONRIEUX Marais Bataille,50.508999,4.199765
H2fa108b,BESONRIEUX Marais Bataille,50.509172,4.200427
H2fa109a,BESONRIEUX Rue de Mignault,50.516215,4.191494
H2fa109b,BESONRIEUX Rue de Mignault,50.51586,4.192024
H2fa112a,FAMILLEUREUX Poste,50.516956,4.212011
H2fa112b,FAMILLEUREUX Poste,50.517067,4.211811
H2fy119a,FAYT-LEZ-MANAGE Chemin de Fontaine,50.486194,4.227814
H2fy119b,FAYT-LEZ-MANAGE Chemin de Fontaine,50.486389,4.227949
H2fy120c,FAYT-LEZ-MANAGE Place Communale,50.489504,4.226806
H2fy120d,FAYT-LEZ-MANAGE Place Communale,50.489535,4.226938
H2fy121a,FAYT-LEZ-MANAGE Rue de la Loi,50.47638,4.231077
H2fy121b,FAYT-LEZ-MANAGE Rue de la Loi,50.476488,4.230772
H2fy122a,FAYT-LEZ-MANAGE Rue Wart,50.479237,4.235983
H2fy122b,FAYT-LEZ-MANAGE Rue Wart,50.479202,4.235639
H2fy123a,FAYT-LEZ-MANAGE Tordoir,50.481526,4.228506
H2fy123b,FAYT-LEZ-MANAGE Tordoir,50.481534,4.228241
H2fy123c,FAYT-LEZ-MANAGE Tordoir,50.482047,4.227315
H2fy123d,FAYT-LEZ-MANAGE Tordoir,50.482169,4.227473
H2go113a,GODARVILLE Champs d'En-Haut,50.488438,4.281633
H2go113b,GODARVILLE Champs d'En-Haut,50.488959,4.281625
H2go114a,GODARVILLE DestrǸe,50.493864,4.287439
H2go114b,GODARVILLE DestrǸe,50.493784,4.288204
H2go114c,GODARVILLE SNCB,50.493098,4.288927
H2go114d,GODARVILLE SNCB,50.492701,4.289697
H2go115a,GODARVILLE Habitation N  54,50.488492,4.287668
H2go115b,GODARVILLE Habitation N  54,50.488442,4.287771
H2go116a,GODARVILLE Habitation N  59,50.490666,4.292543
H2go116b,GODARVILLE Habitation N  59,50.490619,4.292819
H2go117a,GODARVILLE Nouvelle CitǸ,50.497736,4.290423
H2go117b,GODARVILLE Nouvelle CitǸ,50.498111,4.29078
H2go118a,GODARVILLE Parc Claire-Fontaine,50.48884,4.292753
H2go118b,GODARVILLE Parc Claire-Fontaine,50.488773,4.292984
H2go119a,GODARVILLE Place Communale,50.496202,4.288115
H2go119b,GODARVILLE Place Communale,50.496127,4.287963
H2go120a,GODARVILLE Rue Paulus,50.494353,4.284105
H2gy101a,GOUY-LEZ-PIETON Culot,50.50381,4.29746
H2gy101b,GOUY-LEZ-PIETON Culot,50.504116,4.298101
H2gy103a,GOUY-LEZ-PIETON Haut-Fl  ch  res,50.494619,4.314332
H2gy103b,GOUY-LEZ-PIETON Haut-Fl  ch  res,50.494451,4.314324
H2gy105a,GOUY-LEZ-PIETON L' Eglise,50.497718,4.302558
H2gy105b,GOUY-LEZ-PIETON L' Eglise,50.497722,4.302333
H2gy106a,GOUY-LEZ-PIETON Les Communes,50.500735,4.301373
H2gy106b,GOUY-LEZ-PIETON Les Communes,50.500801,4.301069
H2gy107a,GOUY-LEZ-PIETON Les Ecoles,50.496471,4.305186
H2gy107b,GOUY-LEZ-PIETON Les Ecoles,50.496446,4.304856
H2gy108a,GOUY-LEZ-PIETON Maison du Peuple,50.492652,4.330263
H2gy108b,GOUY-LEZ-PIETON Maison du Peuple,50.492652,4.33007
H2gy109a,GOUY-LEZ-PIETON Nouveau Pont,50.496361,4.320432
H2gy109b,GOUY-LEZ-PIETON Nouveau Pont,50.496538,4.32111
H2gy113a,GOUY-LEZ-PIETON SNCB,50.495979,4.327546
H2gy113b,GOUY-LEZ-PIETON SNCB,50.496072,4.327213
H2ha127a,HOUDENG-AIMERIES Coron Grand'Peine,50.486482,4.144331
H2ha127b,HOUDENG-AIMERIES Coron Grand'Peine,50.486523,4.144394
H2ha128a,HOUDENG-AIMERIES Fonderie,50.491262,4.145805
H2ha128b,HOUDENG-AIMERIES Fonderie,50.491474,4.145791
H2ha129b,HOUDENG-AIMERIES Jobrette,50.479015,4.149373
H2ha129c,HOUDENG-AIMERIES Jobrette,50.479727,4.148558
H2ha129d,HOUDENG-AIMERIES Jobrette,50.479754,4.148393
H2ha129e,HOUDENG-AIMERIES Jobrette,50.47959,4.148932
H2ha132a,HOUDENG-AIMERIES Pont Balasse,50.472873,4.140216
H2ha132b,HOUDENG-AIMERIES Pont Balasse,50.472794,4.139801
H2ha133a,HOUDENG-AIMERIES Pont du Sart,50.493019,4.139559
H2ha133b,HOUDENG-AIMERIES Pont du Sart,50.492991,4.140906
H2ha134a,HOUDENG-AIMERIES Rue du Bois du Luc,50.471805,4.147279
H2ha134b,HOUDENG-AIMERIES Rue du Bois du Luc,50.472921,4.14684
H2ha135b,HOUDENG-AIMERIES Rue du Midi,50.470653,4.149796
H2ha135c,HOUDENG-AIMERIES Rue du Midi,50.470718,4.15132
H2ha136a,HOUDENG-AIMERIES Rue de l'Hospice,50.47701,4.151443
H2ha136b,HOUDENG-AIMERIES Rue de l'Hospice,50.476861,4.150238
H2ha136c,HOUDENG-AIMERIES Rue de l'Hospice,50.477134,4.150548
H2ha137a,HOUDENG-AIMERIES Rue Infante Isabelle,50.47792,4.155109
H2ha137b,HOUDENG-AIMERIES Rue Infante Isabelle,50.477885,4.154788
H2ha138a,HOUDENG-AIMERIES Rue Monoyer,50.48206,4.147615
H2ha138b,HOUDENG-AIMERIES Rue Monoyer,50.482226,4.147336
H2ha139a,HOUDENG-AIMERIES Rue Neuve,50.478419,4.142359
H2ha139b,HOUDENG-AIMERIES Rue Neuve,50.478434,4.142227
H2ha141a,HOUDENG-AIMERIES Saint Amand,50.476079,4.145777
H2ha141b,HOUDENG-AIMERIES Saint Amand,50.476177,4.145698
H2ha142a,HOUDENG-AIMERIES Tombelle,50.489226,4.151861
H2ha142b,HOUDENG-AIMERIES Tombelle,50.489315,4.152044
H2ha143a,HOUDENG-AIMERIES Bastogne,50.490274,4.141793
H2ha143b,HOUDENG-AIMERIES Bastogne,50.489925,4.142244
H2hg144a,HOUDENG-GOEGNIES Ascenseur,50.481904,4.167333
H2hg144b,HOUDENG-GOEGNIES Ascenseur,50.482705,4.166011
H2hg145a,HOUDENG-GOEGNIES Ecoles,50.495142,4.149915
H2hg145b,HOUDENG-GOEGNIES Ecoles,50.495447,4.151012
H2hg146a,HOUDENG-GOEGNIES CitǸ,50.494548,4.146638
H2hg146b,HOUDENG-GOEGNIES CitǸ,50.494386,4.146831
H2hg147a,HOUDENG-GOEGNIES Couturelle,50.485513,4.159666
H2hg147b,HOUDENG-GOEGNIES Couturelle,50.48552,4.160172
H2hg149a,HOUDENG-GOEGNIES EntrǸe du Bois,50.510583,4.150076
H2hg149b,HOUDENG-GOEGNIES EntrǸe du Bois,50.510808,4.150391
H2hg150a,HOUDENG-GOEGNIES Petit Sentier,50.500157,4.145668
H2hg150b,HOUDENG-GOEGNIES Petit Sentier,50.500373,4.145827
H2hg152a,HOUDENG-GOEGNIES Place du Trieu,50.489753,4.157124
H2hg152b,HOUDENG-GOEGNIES Place du Trieu,50.489736,4.157198
H2hg153a,HOUDENG-GOEGNIES Place Saint-Nicolas,50.478663,4.158352
H2hg153b,HOUDENG-GOEGNIES Place Saint-Nicolas,50.478733,4.158453
H2hg154b,HOUDENG-GOEGNIES Chapelle du Bois,50.503663,4.147497
H2hg154c,HOUDENG-GOEGNIES Chapelle du Bois,50.504303,4.147225
H2hg154e,HOUDENG GOEGNIES Pont de l'Etat,50.502774,4.146881
H2hg154f,HOUDENG GOEGNIES Pont de l'Etat,50.50266,4.147006
H2hg155c,HOUDENG-GOEGNIES Rue du Tir,50.480016,4.164113
H2hg155d,HOUDENG-GOEGNIES Rue du Tir,50.480123,4.164093
H2hg156a,HOUDENG-GOEGNIES Rue Houtart,50.486514,4.157538
H2hg156b,HOUDENG-GOEGNIES Rue Houtart,50.486876,4.157338
H2hg157a,HOUDENG-GOEGNIES Rue Decroly,50.491354,4.159013
H2hg157b,HOUDENG-GOEGNIES Rue Decroly,50.492031,4.158655
H2hg157c,HOUDENG-GOEGNIES Rue Decroly,50.49193,4.160114
H2hg158a,HOUDENG-GOEGNIES Ancienne Gare,50.483406,4.164231
H2hg158b,HOUDENG-GOEGNIES Ancienne Gare,50.483585,4.164188
H2hg160a,HOUDENG-GOEGNIES Trieu    VallǸe,50.493201,4.152005
H2hg160b,HOUDENG-GOEGNIES Trieu    VallǸe,50.493324,4.151941
H2hg265a,HOUDENG-GOEGNIES Lait BeurrǸ,50.494146,4.164592
H2hg265b,HOUDENG-GOEGNIES Lait BeurrǸ,50.494249,4.164539
H2hg266a,HOUDENG-GOEGNIES Magna Park,50.497526,4.174789
H2hg266b,HOUDENG-GOEGNIES Magna Park,50.497395,4.174808
H2hg267a,HOUDENG-GOEGNIES Pharma Belgium,50.497575,4.181485
H2hg267b,HOUDENG-GOEGNIES Pharma Belgium,50.497491,4.181336
H2hg268b,HOUDENG-GOEGNIES Chemin de Familleureux,50.504833,4.179377
H2hg268c,HOUDENG-GOEGNIES Chemin de Familleureux,50.504814,4.180887
H2hg269a,HOUDENG-GOEGNIES Garocentre,50.507823,4.177474
H2hg269b,HOUDENG-GOEGNIES Garocentre,50.507816,4.177423
H2hg270a,HOUDENG-GOEGNIES Gros Saule,50.495802,4.169595
H2hg270b,HOUDENG-GOEGNIES Gros Saule,50.495933,4.169729
H2hg271a,HOUDENG-GOEGNIES CitǸ Glaverbel,50.495319,4.177979
H2hg271b,HOUDENG-GOEGNIES CitǸ Glaverbel,50.495376,4.178089
H2hg272a,HOUDENG-GOEGNIES Bois de la Hutte,50.50125,4.178736
H2hg272b,HOUDENG-GOEGNIES Bois de la Hutte,50.501066,4.178417
H2hl110a,HAINE-ST-PAUL Coron Paulette,50.451732,4.186289
H2hl110b,HAINE-ST-PAUL Coron Paulette,50.45238,4.187379
H2hl111a,HAINE-ST-PAUL Ets Devergnies,50.449587,4.181512
H2hl111b,HAINE-ST-PAUL Ets Devergnies,50.449398,4.180884
H2hl112a,HAINE-ST-PAUL Rue  QuǸniau,50.460632,4.19852
H2hl112b,HAINE-ST-PAUL Rue  QuǸniau,50.460729,4.19847
H2hl113a,HAINE-ST-PAUL Rue Vandervelde,50.455081,4.193489
H2hl113b,HAINE-ST-PAUL Rue Vandervelde,50.455055,4.193306
H2hp114a,HAINE-ST-PIERRE Habitation N  388,50.466355,4.20651
H2hp114b,HAINE-ST-PIERRE Habitation N  388,50.465055,4.20481
H2hp116a,HAINE-ST-PIERRE Houssu,50.465127,4.199579
H2hp116b,HAINE-ST-PIERRE Houssu,50.465105,4.199352
H2hp118a,HAINE-ST-PIERRE Place,50.461127,4.202095
H2hp118b,HAINE-ST-PIERRE Place,50.461216,4.201029
H2hp119a,HAINE-ST-PIERRE Pont Brogniez,50.468275,4.209578
H2hp119b,HAINE-ST-PIERRE Pont Brogniez,50.467756,4.208786
H2hp119c,HAINE-ST-PIERRE Pont Brogniez,50.469384,4.210251
H2hp119d,HAINE-ST-PIERRE Pont Brogniez,50.469492,4.210279
H2hp121a,HAINE-ST-PIERRE Rue des DǸportǸs,50.458626,4.20008
H2hp121b,HAINE-ST-PIERRE Rue des DǸportǸs,50.458813,4.199267
H2hp123c,HAINE-ST-PIERRE Rue du VǸlodrome,50.456074,4.211368
H2hp123d,HAINE-ST-PIERRE Rue du VǸlodrome,50.456068,4.211671
H2hp124a,HAINE-ST-PIERRE Rue Haute,50.457321,4.203947
H2hp124b,HAINE-ST-PIERRE Rue Haute,50.457376,4.204613
H2hp124c,HAINE-ST-PIERRE Rue Haute,50.456991,4.204621
H2hp125a,HAINE-ST-PIERRE Souterrain,50.463735,4.202671
H2hp125b,HAINE-ST-PIERRE Souterrain,50.463355,4.202082
H2hp261a,HAINE-ST-PIERRE CitǸ Bellez,50.462699,4.214886
H2hp261b,HAINE-ST-PIERRE CitǸ Bellez,50.462674,4.215021
H2hp262a,HAINE-ST-PIERRE Football,50.460403,4.210186
H2hp262b,HAINE-ST-PIERRE Football,50.460358,4.210212
H2jo161c,JOLIMONT Bifurcation,50.477334,4.222843
H2jo161d,JOLIMONT Bifurcation,50.477089,4.222241
H2jo162a,JOLIMONT CoopǸrative,50.475381,4.22029
H2jo162b,JOLIMONT CoopǸrative,50.474885,4.220063
H2jo163a,JOLIMONT Ecoles,50.472292,4.215705
H2jo163b,JOLIMONT Ecoles,50.47214,4.21581
H2jo164a,JOLIMONT H  pital,50.475864,4.214943
H2jo164b,JOLIMONT H  pital,50.475528,4.215433
H2jo272a,JOLIMONT Saint-Alexandre,50.471566,4.215985
H2jo272b,JOLIMONT Saint-Alexandre,50.471539,4.215898
H2lc145a,LA CROYERE Franco-Belge,50.489372,4.207163
H2lc145b,LA CROYERE Franco-Belge,50.489561,4.206576
H2lc146a,LA CROYERE Ancienne Gare,50.490976,4.210275
H2lc146b,LA CROYERE Ancienne Gare,50.490999,4.210462
H2lc168a,LA CROYERE Rue Deberghe,50.49154,4.203029
H2lc168b,LA CROYERE Rue Deberghe,50.49173,4.203915
H2lc169a,LA CROYERE Rue des 25 francs,50.495422,4.205658
H2lc169b,LA CROYERE Rue des 25 francs,50.49529,4.20576
H2lc169c,LA CROYERE Rue des 25 francs,50.495977,4.205192
H2lc169d,LA CROYERE Rue des 25 francs,50.495888,4.20508
H2lc170a,LA CROYERE CitǸ Astrid,50.493793,4.201274
H2lc170b,LA CROYERE CitǸ Astrid,50.494226,4.203038
H2lc171a,LA CROYERE Rue Parmentier,50.490729,4.203119
H2lc171b,LA CROYERE Rue Parmentier,50.489771,4.203471
H2lc172a,LA CROYERE Petite Suisse,50.499763,4.206207
H2lc172b,LA CROYERE Petite Suisse,50.499817,4.206079
H2le146a,LEVAL-TRAHEGNIES 4 Saisons,50.416945,4.217804
H2le146b,LEVAL-TRAHEGNIES 4 Saisons,50.416867,4.217838
H2le147a,LEVAL-TRAHEGNIES BǸguinage,50.408743,4.214756
H2le147b,LEVAL-TRAHEGNIES BǸguinage,50.407643,4.211479
H2le147c,LEVAL-TRAHEGNIES BǸguinage,50.407871,4.211692
H2le148a,LEVAL-TRAHEGNIES Boucherie Declercq,50.419274,4.219167
H2le148b,LEVAL-TRAHEGNIES Boucherie Declercq,50.419524,4.219377
H2le149a,LEVAL-TRAHEGNIES Place Communale,50.424057,4.221679
H2le149b,LEVAL-TRAHEGNIES Place Communale,50.42433,4.221683
H2le150a,LEVAL-TRAHEGNIES Point du Jour,50.407802,4.2274
H2le150b,LEVAL-TRAHEGNIES Point du Jour,50.407495,4.230274
H2le151a,LEVAL-TRAHEGNIES BǸguinage,50.409125,4.212922
H2le151b,LEVAL-TRAHEGNIES BǸguinage,50.409134,4.213151
H2le152a,LEVAL-TRAHEGNIES Rue Madeleine,50.412375,4.215899
H2le152b,LEVAL-TRAHEGNIES Rue Madeleine,50.41222,4.216107
H2le153a,LEVAL-TRAHEGNIES Rue Mont-Sainte-Aldegonde,50.429935,4.222016
H2le153b,LEVAL-TRAHEGNIES Rue Mont-Sainte-Aldegonde,50.429784,4.221738
H2le176a,LEVAL-TRAHEGNIES Voie Madeleine,50.411045,4.207779
H2le176b,LEVAL-TRAHEGNIES Voie Madeleine,50.411058,4.208232
H2lh124a,LA HESTRE Basse-Hestre,50.478146,4.239453
H2lh124b,LA HESTRE Basse-Hestre,50.477949,4.239617
H2lh125b,LA HESTRE Canterlot,50.471974,4.226206
H2lh126a,LA HESTRE CitǸ Machine    Feu,50.469182,4.218788
H2lh126b,LA HESTRE CitǸ Machine    Feu,50.468978,4.218019
H2lh127a,LA HESTRE CitǸ Nazareth,50.473755,4.227399
H2lh128a,LA HESTRE Ecoles Provinciales,50.47659,4.247606
H2lh128b,LA HESTRE Ecoles Provinciales,50.476572,4.246744
H2lh129a,LA HESTRE Fond de La Hestre,50.468551,4.223454
H2lh129b,LA HESTRE Fond de La Hestre,50.468452,4.22344
H2lh130a,LA HESTRE Le Pachy,50.469878,4.26347
H2lh130b,LA HESTRE Le Pachy,50.46977,4.263368
H2lh131a,LA HESTRE Les Ecoles,50.472818,4.234546
H2lh131b,LA HESTRE Les Ecoles,50.473482,4.233689
H2lh132a,LA HESTRE Rue de l'Etoile,50.47457,4.253583
H2lh132b,LA HESTRE Rue de l'Etoile,50.474468,4.253468
H2ll172a,LA LOUVIERE Bas de Baume,50.475644,4.202872
H2ll172b,LA LOUVIERE Bas de Baume,50.47448,4.201322
H2ll172d,LA LOUVIERE Bas de Baume,50.474511,4.202299
H2ll173a,LA LOUVIERE Ancienne Gare de Bouvy,50.467774,4.180456
H2ll173b,LA LOUVIERE Ancienne Gare de Bouvy,50.468113,4.180256
H2ll176a,LA LOUVIERE DǸp  t TEC,50.479195,4.173408
H2ll176b,LA LOUVIERE DǸp  t TEC,50.479286,4.173853
H2ll176c,LA LOUVIERE DǸp  t TEC,50.479517,4.172886
H2ll177a,LA LOUVIERE Rue du Parc,50.474956,4.191532
H2ll177b,LA LOUVIERE Rue du Parc,50.474807,4.191389
H2ll178a,LA LOUVIERE SNCB Centre,50.478823,4.181607
H2ll178d,LA LOUVIERE SNCB Centre,50.479228,4.181473
H2ll179a,LA LOUVIERE SNCB Sud - Quai de dǸbarquement,50.465801,4.187468
H2ll179b,LA LOUVIERE SNCB Sud - Quai A,50.465911,4.186807
H2ll179c,LA LOUVIERE SNCB Sud - Quai B,50.465982,4.186403
H2ll179d,LA LOUVIERE SNCB Sud - Quai C,50.466037,4.186094
H2ll179e,LA LOUVIERE SNCB Sud - Quai D,50.466135,4.186021
H2ll179f,LA LOUVIERE SNCB Sud - Quai E,50.466079,4.18635
H2ll179g,LA LOUVIERE SNCB Sud - Quai F,50.466018,4.186725
H2ll179h,LA LOUVIERE SNCB Sud - Quai G,50.465959,4.187082
H2ll179i,LA LOUVIERE SNCB Sud - Quai H,50.465897,4.187431
H2ll180a,LA LOUVIERE Gazom  tre,50.475845,4.181423
H2ll180b,LA LOUVIERE Gazom  tre,50.475584,4.181173
H2ll181a,LA LOUVIERE Gendarmerie,50.474961,4.197649
H2ll181b,LA LOUVIERE Gendarmerie,50.474784,4.197454
H2ll182a,LA LOUVIERE Grattine,50.486473,4.198086
H2ll182b,LA LOUVIERE Grattine,50.485955,4.19932
H2ll183a,LA LOUVIERE Rue Lecat,50.472428,4.206824
H2ll183b,LA LOUVIERE Rue Lecat,50.472319,4.206725
H2ll184a,LA LOUVIERE KǸramis,50.476537,4.18408
H2ll184b,LA LOUVIERE KǸramis,50.476451,4.184135
H2ll186a,LA LOUVIERE O.N.E.M,50.477791,4.17759
H2ll186b,LA LOUVIERE O.N.E.M,50.478087,4.177221
H2ll187a,LA LOUVIERE Place Communale,50.479514,4.184515
H2ll187c,LA LOUVIERE Place Communale,50.47946,4.184535
H2ll188a,LA LOUVIERE Place Mansart,50.47536,4.185002
H2ll188b,LA LOUVIERE Place Mansart,50.475207,4.185873
H2ll189b,LA LOUVIERE Place MattǸotti,50.474538,4.192874
H2ll189c,LA LOUVIERE Place MattǸotti,50.474365,4.192874
H2ll190a,LA LOUVIERE Place MaugrǸtout,50.478135,4.187747
H2ll190b,LA LOUVIERE Place MaugrǸtout,50.477429,4.188519
H2ll191a,LA LOUVIERE Plaine de Jeux,50.470028,4.181278
H2ll191b,LA LOUVIERE Plaine de Jeux,50.470305,4.181395
H2ll192a,LA LOUVIERE Pont de l'Olive,50.472387,4.183747
H2ll192b,LA LOUVIERE Pont de l'Olive,50.472275,4.183561
H2ll193a,LA LOUVIERE Rue Bertrand,50.470852,4.181407
H2ll193b,LA LOUVIERE Rue Bertrand,50.470949,4.181139
H2ll194a,LA LOUVIERE Rue Casterman,50.479252,4.209363
H2ll194b,LA LOUVIERE Rue Casterman,50.479449,4.208708
H2ll195a,LA LOUVIERE Rue de l'Abattoir,50.47741,4.169495
H2ll195b,LA LOUVIERE Rue de l'Abattoir,50.477595,4.169449
H2ll196a,LA LOUVIERE Rue de la Flache,50.48076,4.20125
H2ll196b,LA LOUVIERE Rue de la Flache,50.480341,4.203024
H2ll197a,LA LOUVIERE Rue des Champs,50.469814,4.19121
H2ll197b,LA LOUVIERE Rue des Champs,50.469833,4.191109
H2ll198a,LA LOUVIERE Rue des Forgerons,50.481746,4.183451
H2ll198b,LA LOUVIERE Rue des Forgerons,50.481944,4.183858
H2ll199a,LA LOUVIERE Rue du Hocquet,50.481529,4.187793
H2ll199b,LA LOUVIERE Rue du Hocquet,50.481381,4.188518
H2ll200a,LA LOUVIERE Rue PiǸrard,50.488953,4.201045
H2ll200b,LA LOUVIERE Rue PiǸrard,50.488052,4.20158
H2ll201a,LA LOUVIERE Tivoli,50.478493,4.207005
H2ll201b,LA LOUVIERE Tivoli,50.478456,4.207057
H2ll257a,LA LOUVIERE Home Le Laetare,50.480994,4.194694
H2ll257b,LA LOUVIERE Home Le Laetare,50.480894,4.195019
H2ll257c,LA LOUVIERE Hocquet,50.481375,4.193819
H2ll257d,LA LOUVIERE Hocquet,50.480802,4.191276
H2ll258a,LA LOUVIERE Carrefour du Gazom  tre,50.476882,4.180867
H2ll258b,LA LOUVIERE Carrefour du Gazom  tre,50.476926,4.181013
H2ll260a,LA LOUVIERE Haut de Baume,50.471287,4.209289
H2ll260b,LA LOUVIERE Haut de Baume,50.471304,4.209488
H2ll267a,LA LOUVIERE Rue LadǸroute,50.47037,4.188175
H2ll267b,LA LOUVIERE Rue LadǸroute,50.470343,4.188098
H2ll268a,LA LOUVIERE Max Buset,50.477786,4.205037
H2ll268b,LA LOUVIERE Max Buset,50.477495,4.204887
H2lu100a,LUTTRE Gare,50.506454,4.383895
H2lu100d,LUTTRE Gare,50.506454,4.383895
H2ma202a,MAURAGE CitǸ Marie-JosǸ,50.445371,4.09967
H2ma202b,MAURAGE CitǸ Marie-JosǸ,50.445549,4.099505
H2ma203a,MAURAGE Place,50.458472,4.098524
H2ma203b,MAURAGE Place,50.458692,4.09816
H2ma204a,MAURAGE Reine Astrid,50.467177,4.101676
H2ma204b,MAURAGE Reine Astrid,50.467084,4.101533
H2ma205a,MAURAGE Rue de Bray,50.4517,4.099749
H2ma205b,MAURAGE Rue de Bray,50.452122,4.099579
H2ma206a,MAURAGE Rue des Garennes,50.462867,4.100272
H2ma206b,MAURAGE Rue des Garennes,50.463078,4.100173
H2ma208a,MAURAGE Ste Anne,50.465265,4.10544
H2ma208b,MAURAGE Ste Anne,50.465407,4.105434
H2ma209a,MAURAGE Viaduc,50.456638,4.093918
H2ma209b,MAURAGE Viaduc,50.457046,4.093237
H2ma210a,MAURAGE Vieux ChǦne,50.456876,4.098089
H2ma210b,MAURAGE Vieux ChǦne,50.456981,4.097252
H2ma263a,MAURAGE Rue de Vaux,50.454955,4.103599
H2ma264a,MAURAGE Champ Perdu,50.452449,4.111535
H2ma265a,MAURAGE Rue des Braicheux,50.455196,4.108729
H2me113a,MARCHE-LEZ-ECAUSSINNES CitǸ ProdǸo,50.543311,4.175502
H2me113b,MARCHE-LEZ-ECAUSSINNES CitǸ ProdǸo,50.542963,4.175147
H2me114b,MARCHE-LEZ-ECAUSSINNES Place,50.546573,4.181076
H2me115a,MARCHE-LEZ-ECAUSSINNES Rue de la Station,50.546156,4.177704
H2me115b,MARCHE-LEZ-ECAUSSINNES Rue de la Station,50.545772,4.178909
H2me116a,MARCHE-LEZ-ECAUSSINNES Tartarie,50.550765,4.181013
H2me116b,MARCHE-LEZ-ECAUSSINNES Tartarie,50.550587,4.181144
H2me117a,MARCHE-LEZ-ECAUSSINNES Monument,50.548807,4.180121
H2me117b,MARCHE-LEZ-ECAUSSINNES Monument,50.548671,4.181127
H2mg135a,MANAGE B.N.,50.514535,4.224251
H2mg135b,MANAGE B.N.,50.514453,4.224179
H2mg136a,MANAGE Brasserie Bougard,50.499999,4.231885
H2mg136b,MANAGE Brasserie Bougard,50.499854,4.232008
H2mg137a,MANAGE CitǸ Scailmont,50.49755,4.239533
H2mg138a,MANAGE SNCB,50.505392,4.23527
H2mg138d,MANAGE SNCB,50.505392,4.23527
H2mg139c,MANAGE Gendarmerie,50.510406,4.243073
H2mg140b,MANAGE Place,50.502274,4.234512
H2mg140c,MANAGE Place,50.503468,4.234651
H2mg141a,MANAGE Pont de l'Autoroute,50.498237,4.231229
H2mg141b,MANAGE Pont de l'Autoroute,50.498159,4.230856
H2mg142a,MANAGE Rue de Binche,50.494375,4.226685
H2mg142b,MANAGE Rue de Binche,50.494137,4.226826
H2mg143a,MANAGE Rue Sainte-Catherine,50.508252,4.230102
H2mg143b,MANAGE Rue Sainte-Catherine,50.508598,4.229464
H2mg144a,MANAGE Rue St-Laurent,50.510574,4.229145
H2mg144b,MANAGE Rue St-Laurent,50.510763,4.229457
H2mg149a,MANAGE Verreries,50.506413,4.252411
H2mg149b,MANAGE Verreries,50.506455,4.252457
H2mg150a,MANAGE Nauwelette,50.501222,4.258602
H2mg150b,MANAGE Nauwelette,50.501294,4.258758
H2mg151a,MANAGE Longsart,50.496985,4.25705
H2mg152a,MANAGE Traǩneau,50.496741,4.259194
H2mg153a,MANAGE Coq d'Inde,50.498157,4.259925
H2mi122a,MIGNAULT Ferme du Coron,50.520596,4.14938
H2mi122b,MIGNAULT Ferme du Coron,50.520698,4.149595
H2mi123a,MIGNAULT Ancienne Gare,50.530415,4.158067
H2mi123b,MIGNAULT Ancienne Gare,50.53044,4.158367
H2mi124a,MIGNAULT Rue des Combattants,50.528441,4.154067
